lau1_code,lau2_code
CZ0805,510432
CZ0805,510483
CZ0805,507580
CZ0805,512869
CZ0805,568376
CZ0805,553093
CZ0805,507920
CZ0805,509841
CZ0805,568210
CZ0805,510297
CZ0805,507261
CZ0805,509736
CZ0805,506460
CZ0805,510289
CZ0805,568228
CZ0805,568180
CZ0805,507016
CZ0805,506214
CZ0805,568279
CZ0805,510131
CZ0805,505927
CZ0805,511021
CZ0805,569909
CZ0805,568261
CZ0805,508373
CZ0805,512893
CZ0805,510891
CZ0805,511161
CZ0805,507377
CZ0805,508144
CZ0805,569895
CZ0806,598739
CZ0806,598836
CZ0806,569119
CZ0806,599549
CZ0806,598798
CZ0806,569500
CZ0806,510882
CZ0806,554049
CZ0806,568449
CZ0806,500291
CZ0806,506711
CZ0806,598879
CZ0806,554821
